"Time","master","worker4","worker2","worker1","system-worker1","system-worker2","vegeta","worker3"
1635838802.562,7.608333334016308,1.825000001117587,83.19999999677142,2.4376020470071182,20.433333336065218,12.633333336561918,10.45000000546375,2.173188452240524
1635838817.587,7.54999999965851,1.7333333318432267,84.39166667095074,2.4376020470071182,20.433333336065218,12.233333333084985,10.266666666915029,2.1731884522405522
1635838832.599,7.54999999965851,1.7333333318432267,84.39166667095074,2.162315366616241,29.666666661699608,12.233333333084985,10.266666666915029,2.0934728978206465
1635838847.621,7.666666666821868,1.750000004346191,81.79999999546756,2.162315366616241,29.666666661699608,12.333333330849811,10.24999999130766,2.0934728978206465
1635838862.637,7.666666666821868,1.7500000043461768,81.79999999546756,2.175000002607703,17.900000003476933,12.333333330849811,10.24999999130766,2.1916666657974417
1635838877.649,7.316666666107878,1.6833333298563957,82.75000000217308,2.175000002607703,17.900000003476933,12.2000000004967,10.08333334078391,2.1916666657974417
1635838892.669,7.316666666107878,1.6833333298563957,82.75000000217308,2.199999994287893,19.10000000149013,12.2000000004967,10.08333334078391,2.1250000006208865
1635838907.691,7.258333333302275,1.7083333277454074,82.85833333618939,2.199999994287893,19.100000001490116,11.966666666169957,10.566666666418314,2.1250000006208865
1635838922.716,7.258333333302275,1.7083333277454074,82.85833333618939,2.100000002731889,17.633333330353096,11.966666666169957,10.566666666418314,2.108333334326744
1635838937.739,7.916666666666686,1.7583333390454499,82.59999999776483,2.100000002731889,17.633333330353096,11.966666666169957,10.283333336313547,2.108333334326744
1635838952.76,7.916666666666657,1.7583333390454499,82.59999999776483,2.2499999962747097,19.400000000993415,11.966666666169957,10.283333336313575,2.000000004967049
1635838967.777,7.023829361897199,1.8249999980131832,81.11666666343808,2.2499999962747097,19.400000000993415,12.733333334326744,10.016666656980917,2.000000004967049
1635838982.796,7.023829361897199,1.8249999980131832,81.11666666343808,2.047173268977616,18.233333335568503,12.733333334326744,10.016666656980917,2.108333328117922
1635838997.82,7.48458076423681,1.658333331967384,83.15833333724488,2.047173268977616,18.233333335568503,11.933333333581686,10.050000008195653,2.108333328117922
1635839012.843,7.48458076423681,1.658333331967384,83.15833333724488,1.9527732445048684,30.33333333209157,11.933333333581686,10.050000008195653,2.0583333323399273
1635839027.86,7.924999999037638,1.666666669771061,80.2603073014856,1.9527732445048684,30.33333333209157,11.833333335816832,10.066666658967748,2.0583333323399273
1635839042.883,7.924999999037638,1.6666666697710895,80.2603073014856,2.1749999932944633,19.700000000496715,11.83333333581686,10.066666658967733,2.100000002731875
1635839057.907,7.274999999596417,1.766666664431483,81.39813981683774,2.1749999932944633,19.700000000496715,12.233333333084985,10.383333334078387,2.100000002731875
1635839072.926,7.274999999596417,1.766666664431483,81.39813981683774,2.2000000036011045,17.399999996026366,12.233333333084985,10.383333334078387,2.1416666638105966
1635839087.945,7.725000001179666,1.6416666687776598,82.741666661265,2.2000000036011045,17.399999996026366,12.733333334326744,10.100000003973648,2.1416666638106108
1635839102.958,7.725000001179666,1.6416666687776598,82.741666661265,2.1250000006208865,19.233333338052034,12.733333334326744,10.100000003973648,1.991666667163372
1635839117.984,7.416666666200982,1.7583333328366422,77.67500000074506,2.1250000006208865,19.233333338052034,12.099999996523067,9.816666661451265,1.991666667163372
1635839133.011,7.416666666200996,1.758333332836628,77.67500000074506,2.500000000000014,17.96666666244468,12.099999996523053,9.816666661451265,2.32500000235936
1635839148.026,8.2583333334575,1.8916666662941282,70.78333333600312,2.500000000000014,17.96666666244468,12.5,10.400000003476933,2.32500000235936
