"Time","worker4","worker2","worker1","system-worker1","system-worker2","vegeta","worker3","master"
1635783711.084,1.7000000054637496,88.06666666797052,2.3583333287388086,19.83333333084981,12.29999999826154,12.866666670888662,2.1916666657974133,6.916666667287544
1635783726.119,1.7000000054637496,87.30833333451301,2.203971482954856,16.900000000993415,12.266666665673227,12.866666670888662,2.1148590072885156,6.916666667287544
1635783741.142,1.691666661451265,87.30833333451301,2.203971482954856,16.900000000993415,12.266666665673256,12.749999997516468,2.1148590072885156,7.8749999993791135
1635783756.166,1.691666661451265,88.49166666467984,2.129327021884592,30.133333330353125,13.866666667163372,12.749999997516468,2.135142349280443,7.8749999993791135
1635783771.19,1.708333333954215,88.49166666467984,2.129327021884592,30.133333330353096,13.866666667163372,13.166666670391962,2.135142349280443,7.108333332774535
1635783786.213,1.708333333954215,87.52500000099342,2.1749999963988813,19.50000000496705,11.766666664431497,13.166666670391962,2.1833333248893467,7.108333332774535
1635783801.241,1.7750000022351458,87.52500000099342,2.1749999963988813,19.50000000496705,11.766666664431497,12.533333332588285,2.1833333248893467,6.90833333414048
1635783816.269,1.77500000223516,88.29166666294138,2.1333333322157415,16.466666664928198,11.966666666169957,12.533333332588285,2.1250000037252903,6.90833333414048
1635783831.292,1.6666666666666714,88.29166666294138,2.1333333322157415,16.466666664928198,11.966666666169957,12.86666666467984,2.1250000037252903,8.066666667194426
1635783846.308,1.6666666666666714,87.56666666983317,2.0833333364377467,19.466666666169957,12.100000002731875,12.86666666467984,2.1333333384245634,8.066666667194426
1635783861.319,1.7249999971439394,87.56666666983317,2.0833333364377467,19.466666666169957,12.100000002731875,12.383333332836628,2.1333333384245634,7.083333332557231
1635783876.34,1.7249999971439394,85.35000000304233,2.041666662941367,16.866666668405145,13.16666666418314,12.383333332836628,2.158333330104753,7.083333332557231
1635783891.37,1.6583333350718021,85.35000000304233,2.041666662941367,16.866666668405145,13.16666666418314,12.93333333606519,2.158333330104753,7.291666666666657
1635783906.394,1.6583333350718021,88.04999999546756,2.1898418025956516,19.499999998758227,12.300000004470348,12.933333336065218,2.2000000004967006,7.291666666666657
1635783921.417,1.7333333349476305,88.04999999546756,2.1898418025956516,19.499999998758227,12.300000004470348,12.449999998013169,2.2000000004967006,7.241666667008147
1635783936.444,1.7333333349476305,86.93333333358169,1.9933277748842073,29.73333333308497,12.166666661699608,12.449999998013169,2.2083333320915557,7.241666667008147
1635783951.463,1.7749999991307703,86.93333333358169,1.9933277748842073,29.73333333308497,12.166666661699608,12.700000001738474,2.2083333320915557,7.974999999472246
1635783966.487,1.7749999991307703,87.62500000186265,1.9916666640589824,17.566666665176555,12.200000000496715,12.700000001738474,2.208333335195988,7.974999999472246
1635783981.507,1.7916666654248985,87.62500000186265,1.991666664058954,17.566666665176555,12.2000000004967,12.616666667163344,2.208333335195988,7.3333333347303125
1635783996.534,1.7916666654248985,86.70833333395422,2.241666670888648,19.400000000993415,12.900000003476947,12.616666667163372,2.1916666657974275,7.3333333347303125
1635784011.556,1.6916666676600727,86.70833333395422,2.241666670888648,19.400000000993415,12.900000003476947,13.116666662196309,2.1916666657974275,7.358333332619324
1635784026.577,1.6916666676600727,89.17499999826154,2.033333328242108,17.66666666915019,11.933333333581686,13.116666662196309,1.9999999987582413,7.358333332619324
1635784041.599,2.6166666671633863,89.17499999826153,2.033333328242108,17.66666666915019,11.933333333581686,13.266666668156773,1.9999999987582413,7.34999999947226
1635784056.62,2.6166666671633863,89.10833333308499,2.2916666666666714,19.96666666741173,15.33333333209157,13.266666668156773,2.83333333209157,7.34999999947226
