"Time","worker4","worker2","worker1","system-worker1","system-worker2","vegeta","worker3","master"
1635784990.599,1.658333331967384,92.74999999751647,2.1126995234762944,19.80000000447035,12.460830722793233,13.600000000248343,2.000000001862645,7.274999999596446
1635785005.618,1.658333331967384,92.74999999751647,2.1126995234762944,29.566666663934782,12.460830722793233,13.66666667163372,2.000000001862645,7.274999999596417
1635785020.642,1.6666666697710895,91.31666666828096,2.0872928537777398,29.566666663934782,11.966666666169957,13.66666667163372,2.116666669026017,8.058333334047347
1635785035.654,1.6666666697710895,91.31666666828096,2.0872928537777398,17.16666666790843,11.966666666169957,13.983333334326758,2.116666669026017,8.058333334047347
1635785050.678,1.641666665673256,89.82499999925494,2.2083333351959737,17.16666666790843,12.5,13.983333334326758,2.206519562754778,7.491666666852922
1635785065.706,1.641666665673256,89.82499999925494,2.2083333351959737,20.16666666294138,12.5,13.61666666964689,2.206519562754778,7.491666666852922
1635785080.731,1.7250000002483716,93.20833333147068,2.3333333339542293,20.16666666294138,12.63333333035311,13.61666666964689,2.335155679032084,7.933333333736897
1635785095.753,1.7250000002483574,93.20833333147068,2.3333333339542293,16.80000000322859,12.633333330353096,13.983333328117936,2.335155679032084,7.933333333736911
1635785110.771,1.7749999960263665,90.10000000397365,2.1250000006208865,16.80000000322859,12.400000002235174,13.983333328117922,2.2249999952813084,8.033333332277834
1635785125.8,1.7749999960263665,90.10000000397365,2.258333330973983,19.86666666343808,12.400000002235174,14.383333331594855,2.2249999952813084,8.033333332277834
1635785140.818,1.8166666695227178,92.32499999925494,2.258333330973983,19.86666666343808,12.433333334823445,14.383333331594855,2.166666671012834,7.816666667349622
1635785155.87,1.8166666695227178,92.32499999925494,2.068126522792056,17.266666671882064,12.433333334823445,14.650000004718677,2.166666671012834,7.816666667349622
1635785170.916,1.7333333349476305,92.09999999807526,2.068126522792056,17.266666671882064,11.766666664431497,14.650000004718706,2.199999997392311,7.649999999751643
1635785185.942,1.7333333349476305,92.09999999807526,2.248558193002097,30.19999999552965,11.766666664431497,13.949999995529666,2.1999999973922826,7.649999999751643
1635785200.968,1.7083333308498112,93.56666666921228,2.248558193002097,30.19999999552965,12.599999997764826,13.949999995529666,2.1916666657974275,7.591666666946068
1635785215.998,1.7083333308498112,93.56666666921228,2.0833333302289248,19.066666668901846,12.599999997764826,13.916666669150189,2.1916666657974275,7.591666666946068
1635785231.014,1.6916666676600727,92.24166666312765,2.0833333302289248,19.066666668901846,12.300000004470348,13.916666669150189,2.1333333384245634,7.291666666666657
1635785246.035,1.6916666676600727,92.24166666312765,2.1166666659216133,17.533333332588285,12.300000004470348,14.066666662693024,2.1333333384245634,7.291666666666657
1635785261.06,1.6333333340783867,91.45000000329067,2.1166666659216133,17.53333333258827,12.266666665673256,14.066666662693024,2.166666661699608,7.549999998882413
1635785276.083,1.6333333340783867,91.45000000329067,2.2000000004967006,19.566666670143604,12.266666665673256,13.650000002235174,2.166666661699608,7.549999998882413
1635785291.094,1.6583333319674125,91.56666666579743,2.2000000004967006,19.566666670143604,11.199999998013183,13.650000002235174,2.0750000017384735,7.450000001117587
1635785306.117,1.6583333319673983,91.56666666579743,2.216666663686439,17.33333333084981,11.199999998013183,13.6333333328366,2.0750000017384735,7.450000001117587
1635785321.139,1.5833333351959737,93.54166666666667,2.216666663686439,17.33333333084981,12.666666669150189,13.633333332836628,2.1500000016142877,7.499999999223903
1635785336.191,1.5833333351959737,93.54166666666667,2.0695860866321425,20.03333333258827,12.666666669150189,13.883333336561918,2.1500000016142877,7.499999999223903
