"Time","worker2","worker1","system-worker1","system-worker2","vegeta","worker3","master","worker4"
1635861810.736,82.31666666766007,2.3666666665425,21.3333333345751,13.475319137981458,9.549999994536236,2.1833333342025725,7.499999999223903,1.6583333350718021
1635861825.765,80.55833333327124,2.3666666665425,21.3333333345751,12.624595789932101,9.650000004718692,2.1833333342025725,7.416666667753205,1.7500000012417587
1635861840.822,80.55833333327124,2.2662889574283582,20.19999999552965,12.624595789932101,9.650000004718692,2.108333334326744,7.416666667753205,1.7500000012417587
1635861855.895,79.9749999990066,2.2662889574283582,20.19999999552965,13.166666670391962,9.38333333159487,2.108333334326744,7.200000000496701,1.7333333349476163
1635861870.992,79.9749999990066,2.317052836551497,32.100000002731875,13.166666670391962,9.38333333159487,2.1166666628171953,7.200000000496701,1.7333333349476163
1635861886.041,80.31666666890183,2.317052836551497,32.100000002731875,13.299999994536236,9.6166666659216,2.1166666628171953,7.066666665486991,1.758333332836628
1635861901.087,80.31666666890183,2.0916666680326017,20.866666665921613,13.299999994536236,9.6166666659216,2.174999999503285,7.066666665486991,1.758333332836628
1635861916.117,80.7333333309119,2.0916666680326017,20.866666665921613,12.333333337058633,9.283333333830015,2.174999999503285,7.191666667349651,1.7833333307256396
1635861931.203,80.7333333309119,2.166666664804012,19.566666663934782,12.333333337058633,9.28333333383003,2.041666666045785,7.1916666673496366,1.7833333307256396
1635861946.317,80.81666666703919,2.166666664804012,19.566666663934782,13.899999999751643,9.750000002483532,2.041666666045785,8.058333334047347,1.8000000001241716
1635861961.338,80.81666666703919,2.1500000016142877,19.900000002235174,13.899999999751643,9.750000002483532,2.099999999627471,8.058333334047347,1.8000000001241716
1635861976.359,82.45833333271246,2.1500000016142877,19.900000002235174,12.833333332091584,9.583333333333329,2.099999999627471,7.133333332991825,1.6500000003725432
1635861991.436,82.45833333271246,2.1333333384245634,17.83333333209157,12.83333333209157,9.583333333333329,2.223185124220308,7.133333332991839,1.650000000372529
1635862006.517,80.14166666815679,2.1333333384245634,17.83333333209157,13.600000000248357,9.74999999627471,2.223185124220308,7.350000000248357,1.6333333340783867
1635862021.574,80.14166666815679,2.2333333299805815,21.20000000422199,13.600000000248357,9.74999999627471,2.143476233363174,7.350000000248357,1.6333333340783867
1635862036.618,83.04166666697711,2.2333333299805815,21.20000000422199,13.233333335568517,9.483333335568517,2.143476233363174,7.533333332588256,1.6416666656732701
1635862051.631,83.04166666697711,2.3166666676600443,31.100000000248357,13.233333335568503,9.483333335568517,2.041666662941381,7.5333333325882705,1.641666665673256
1635862066.645,81.88333333004266,2.316666667660087,31.100000000248357,13.46666666368644,9.466666672378778,2.041666662941381,7.508333333147064,1.758333332836628
1635862081.667,81.88333333004266,2.1249999975164684,19.63333332911131,13.46666666368644,9.466666672378778,2.141666666914986,7.508333333147064,1.758333332836628
1635862096.693,81.67500000291814,2.1249999975164684,19.633333329111338,13.899999999751643,9.733333326876163,2.1416666669150146,7.366666666542486,1.6500000034769329
1635862111.784,81.67500000291814,2.224999998385698,20.13333333656192,13.899999999751643,9.733333326876163,2.108333334326744,7.366666666542486,1.6500000034769329
1635862126.834,80.9749999968335,2.224999998385698,20.13333333656192,14.199999999254942,10.166666669150189,2.108333334326744,7.941666666883975,1.7333333318432125
1635862141.847,80.9749999968335,2.316666667660087,20.16666666294138,14.199999999254942,10.166666669150189,2.158333333209157,7.941666666883975,1.7333333318432125
1635862156.872,83.26666666660458,2.316666667660087,20.16666666294138,13.405772953188489,13.51666666567327,2.158333333209157,7.8666666662320495,1.6833333329607854
