"Time","worker2","worker1","system-worker1","system-worker2","vegeta","worker3","master","worker4"
1635836242.803,61.57500000049671,2.174999999503285,20.006668888884562,11.333333334575102,7.4666666674117295,3.300000000745058,7.541666666511432,1.6750000013659303
1635836257.826,62.649999996647246,2.383333335941032,18.233333335568503,11.600000001490116,7.4666666674117295,2.1083333312223402,7.508333333147064,1.6750000013659303
1635836272.849,62.649999996647246,2.383333335941032,18.233333335568503,11.600000001490116,8.08333333581686,2.1083333312223402,7.508333333147064,1.708333333954215
1635836287.872,61.18333333482345,2.142761926303521,17.033333331346512,12.099999996523039,8.08333333581686,2.1380482639567617,7.341666667101293,1.708333333954215
1635836302.898,61.18333333482345,2.142761926303521,17.033333331346512,12.099999996523053,7.383333332836628,2.1380482639567617,7.341666667101293,1.6749999982615265
1635836317.913,60.833333331781134,2.100350057597879,29.633333335320174,12.666666669150189,7.383333332836628,2.136951592055496,8.124999999223888,1.6749999982615265
1635836332.937,60.833333331781134,2.100350057597879,29.63333333532016,12.666666669150189,7.599999997764826,2.136951592055496,8.124999999223888,1.5833333383003918
1635836347.967,62.73333333432675,2.1068773598664166,19.1333333340784,14.900000002235174,7.599999997764826,2.083333333333343,7.625000001086548,1.5833333383003918
1635836362.994,62.733333334326744,2.1068773598664166,19.1333333340784,14.900000002235174,7.666666669150217,2.083333333333343,7.625000001086548,1.7416666634380817
1635836378.012,61.72500000180056,2.3666666634380817,19.007989347288586,12.633333330353096,7.666666669150189,2.2083333351959737,7.958333333178118,1.7416666634380817
1635836393.034,61.72500000180056,2.3666666634380817,19.007989347288586,12.633333330353096,7.999999995032951,2.2083333351959737,7.958333333178118,1.6666666697710895
1635836408.057,62.77942498983597,2.941666667660087,18.658210944448996,18.735214738293266,7.999999995032951,2.1166666659216133,7.341375633381745,1.6666666697710895
1635836423.072,62.77942498983597,2.941666667660087,18.658210944448996,18.735214738293266,7.516666669398546,2.1166666659216133,7.341375633381745,1.6749999951571226
1635836438.093,60.41923757205531,3.0000000012417587,35.96666666989525,12.228632406382687,7.516666669398546,2.2416666677842585,7.608695652298152,1.6749999951571226
1635836453.116,60.41923757205531,3.0000000012417587,35.96666666989525,12.228632406382687,7.5833333345751015,2.2416666677842585,7.60869565229811,1.6833333329607854
1635836468.137,60.574999996460974,2.9697858040625817,16.699999999254942,12.666666669150189,7.5833333345751015,2.0648623384129507,7.541666666511446,1.6833333329607996
1635836483.16,60.574999996460974,2.9697858040625533,16.699999999254942,12.666666669150189,8.633333332836628,2.0648623384129507,7.541666666511446,2.0250000028560606
1635836498.173,63.23333333556851,3.3721356805914553,33.9666666649282,11.86666666840513,8.633333332836628,2.4518301244918206,7.749999999844775,2.0250000028560606
1635836513.197,63.23333333556851,3.3721356805914553,33.9666666649282,11.86666666840513,7.883333327869565,2.4518301244918206,7.749999999844775,1.6083333299805673
1635836528.215,61.03333333351959,2.2916666697710752,17.400000002235174,12.099999996523053,7.883333327869565,2.0666666670391862,7.2499999993791135,1.6083333299805673
1635836543.238,61.03333333351959,2.2916666697710752,17.400000002235174,12.099999996523053,7.73333334053558,2.0666666670391862,7.2499999993791135,1.666666666666643
1635836558.252,63.4499999973923,2.1916666657974417,19.799999998261526,12.566666671385363,7.733333340535566,2.2416666677842443,7.4916666668529075,1.6666666666666714
1635836573.27,63.4499999973923,2.1916666657974275,19.799999998261526,12.566666671385363,8.283333331346512,2.2416666677842443,7.491666666852922,1.6916666707644907
1635836588.286,62.07499999863406,2.2083333351959595,19.233333331843212,11.799999997019768,8.283333331346512,2.0333333313464834,7.3916666667597895,1.6916666707644907
